seqnames,start,end,width,strand,annot.seqnames,annot.start,annot.end,annot.width,annot.strand,annot.id,annot.tx_id,annot.gene_id,annot.symbol,annot.type
chr8,98947099,98950600,3502,*,chr8,98948839,98948952,114,+,5UTR:66908,ENST00000522510.5,116039,OSR2,hg38_genes_5UTRs
chr8,98947099,98950600,3502,*,chr8,98948222,98948263,42,+,5UTR:66909,ENST00000520951.1,116039,OSR2,hg38_genes_5UTRs
chr8,98947099,98950600,3502,*,chr8,98948392,98948686,295,+,5UTR:66910,ENST00000518199.1,116039,OSR2,hg38_genes_5UTRs
chr8,98947099,98950600,3502,*,chr8,98948839,98948952,114,+,5UTR:66911,ENST00000518199.1,116039,OSR2,hg38_genes_5UTRs
chr8,98947099,98950600,3502,*,chr8,98948173,98948421,249,+,exon:644933,ENST00000457907.3,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98948839,98949608,770,+,exon:644934,ENST00000457907.3,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98948839,98949608,770,+,exon:644938,ENST00000523368.5,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98948839,98949608,770,+,exon:644941,ENST00000297565.8,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98949247,98949307,61,+,exon:644945,ENST00000520722.1,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98949028,98949321,294,+,exon:644947,ENST00000521044.1,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98948839,98949608,770,+,exon:644949,ENST00000435298.6,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98948173,98948421,249,+,exon:644953,ENST00000522510.5,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98948839,98949608,770,+,exon:644954,ENST00000522510.5,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98948222,98948308,87,+,exon:644957,ENST00000520951.1,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98948839,98949604,766,+,exon:644958,ENST00000520951.1,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98948392,98948686,295,+,exon:644959,ENST00000518199.1,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98948839,98949591,753,+,exon:644960,ENST00000518199.1,116039,OSR2,hg38_genes_exons
chr8,98947099,98950600,3502,*,chr8,98944824,98948172,3349,+,intron:545327,ENST00000457907.3,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98948422,98948838,417,+,intron:545328,ENST00000457907.3,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98949609,98950655,1047,+,intron:545329,ENST00000457907.3,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98944824,98948838,4015,+,intron:545331,ENST00000523368.5,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98949609,98950655,1047,+,intron:545332,ENST00000523368.5,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98944824,98948838,4015,+,intron:545333,ENST00000297565.8,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98949609,98950655,1047,+,intron:545334,ENST00000297565.8,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98944824,98949246,4423,+,intron:545336,ENST00000520722.1,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98944824,98949027,4204,+,intron:545337,ENST00000521044.1,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98944824,98948838,4015,+,intron:545338,ENST00000435298.6,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98949609,98950655,1047,+,intron:545339,ENST00000435298.6,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98944824,98948172,3349,+,intron:545341,ENST00000522510.5,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98948422,98948838,417,+,intron:545342,ENST00000522510.5,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98949609,98950655,1047,+,intron:545343,ENST00000522510.5,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98948309,98948838,530,+,intron:545345,ENST00000520951.1,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98948687,98948838,152,+,intron:545346,ENST00000518199.1,116039,OSR2,hg38_genes_introns
chr8,98947099,98950600,3502,*,chr8,98948269,98949210,942,*,island:11122,NA,NA,NA,hg38_cpg_islands
chr8,98947099,98950600,3502,*,chr8,98944796,98948268,3473,*,shore:20398,NA,NA,NA,hg38_cpg_shores
chr8,98947099,98950600,3502,*,chr8,98949211,98951210,2000,*,shore:20399,NA,NA,NA,hg38_cpg_shores
chr8,98951199,98951900,702,*,chr8,98951519,98952104,586,+,exon:644936,ENST00000457907.3,116039,OSR2,hg38_genes_exons
chr8,98951199,98951900,702,*,chr8,98951519,98952104,586,+,exon:644943,ENST00000297565.8,116039,OSR2,hg38_genes_exons
chr8,98951199,98951900,702,*,chr8,98951601,98952100,500,+,exon:644951,ENST00000435298.6,116039,OSR2,hg38_genes_exons
chr8,98951199,98951900,702,*,chr8,98951519,98951762,244,+,exon:644956,ENST00000522510.5,116039,OSR2,hg38_genes_exons
chr8,98951199,98951900,702,*,chr8,98950756,98951518,763,+,intron:545330,ENST00000457907.3,116039,OSR2,hg38_genes_introns
chr8,98951199,98951900,702,*,chr8,98950756,98951518,763,+,intron:545335,ENST00000297565.8,116039,OSR2,hg38_genes_introns
chr8,98951199,98951900,702,*,chr8,98950756,98951600,845,+,intron:545340,ENST00000435298.6,116039,OSR2,hg38_genes_introns
chr8,98951199,98951900,702,*,chr8,98950756,98951518,763,+,intron:545344,ENST00000522510.5,116039,OSR2,hg38_genes_introns
chr8,98951199,98951900,702,*,chr8,98951702,98952104,403,+,3UTR:77941,ENST00000457907.3,116039,OSR2,hg38_genes_3UTRs
chr8,98951199,98951900,702,*,chr8,98951702,98952104,403,+,3UTR:77943,ENST00000297565.8,116039,OSR2,hg38_genes_3UTRs
chr8,98951199,98951900,702,*,chr8,98951676,98952100,425,+,3UTR:77944,ENST00000435298.6,116039,OSR2,hg38_genes_3UTRs
chr8,98951199,98951900,702,*,chr8,98951702,98951762,61,+,3UTR:77945,ENST00000522510.5,116039,OSR2,hg38_genes_3UTRs
chr8,98951199,98951900,702,*,chr8,98949211,98951210,2000,*,shore:20399,NA,NA,NA,hg38_cpg_shores
chr8,98951199,98951900,702,*,chr8,98951211,98953210,2000,*,shelf:17688,NA,NA,NA,hg38_cpg_shelves
chr8,98972299,98974900,2602,*,chr8,98968793,99012868,44076,-,intron:564199,ENST00000664437.1,105375666,VPS13B-DT,hg38_genes_introns
chr8,98972299,98974900,2602,*,chr8,98968793,99012890,44098,-,intron:564201,ENST00000661471.1,NA,NA,hg38_genes_introns
chr8,98972299,98974900,2602,*,chr8,98968793,99012868,44076,-,intron:564203,ENST00000653552.1,105375666,VPS13B-DT,hg38_genes_introns
chr8,98972299,98974900,2602,*,chr8,98968793,99012868,44076,-,intron:564206,ENST00000663007.1,105375666,VPS13B-DT,hg38_genes_introns
chr8,98972299,98974900,2602,*,chr8,98972356,98972844,489,*,island:11123,NA,NA,NA,hg38_cpg_islands
chr8,98972299,98974900,2602,*,chr8,98973505,98974755,1251,*,island:11124,NA,NA,NA,hg38_cpg_islands
chr8,98972299,98974900,2602,*,chr8,98970356,98972355,2000,*,shore:20400,NA,NA,NA,hg38_cpg_shores
chr8,98972299,98974900,2602,*,chr8,98972845,98973504,660,*,shore:20401,NA,NA,NA,hg38_cpg_shores
chr8,98972299,98974900,2602,*,chr8,98974756,98976755,2000,*,shore:20402,NA,NA,NA,hg38_cpg_shores
chr8,100315999,100316400,402,*,chr8,100313373,100336107,22735,-,intron:564471,ENST00000519527.5,25897,RNF19A,hg38_genes_introns
chr8,100315999,100316400,402,*,chr8,100313373,100336107,22735,-,intron:564474,ENST00000522369.5,25897,RNF19A,hg38_genes_introns
chr8,100315999,100316400,402,*,chr8,100313373,100336107,22735,-,intron:564483,ENST00000522182.1,25897,RNF19A,hg38_genes_introns
chr8,100315999,100316400,402,*,chr8,100314487,100555286,240800,*,inter:8427,NA,NA,NA,hg38_cpg_inter
chr8,100809399,100810500,1102,*,chr8,100726995,100946415,219421,*,inter:8430,NA,NA,NA,hg38_cpg_inter
chr8,101124999,101125100,102,*,chr8,101123987,101127986,4000,+,1to5kb:99684,ENST00000520411.1,105375675,LOC105375675,hg38_genes_1to5kb
chr8,101124999,101125100,102,*,chr8,101123994,101127993,4000,+,1to5kb:99685,ENST00000521884.1,105375675,LOC105375675,hg38_genes_1to5kb
chr8,101124999,101125100,102,*,chr8,101124980,101125157,178,-,exon:669234,ENST00000524369.1,105375674,LOC105375674,hg38_genes_exons
chr8,101124999,101125100,102,*,chr8,101124365,101126364,2000,*,shore:20427,NA,NA,NA,hg38_cpg_shores
chr8,101132699,101132800,102,*,chr8,101129271,101133031,3761,+,intron:546012,ENST00000520411.1,105375675,LOC105375675,hg38_genes_introns
chr8,101132699,101132800,102,*,chr8,101129271,101133031,3761,+,intron:546013,ENST00000521884.1,105375675,LOC105375675,hg38_genes_introns
chr8,101132699,101132800,102,*,chr8,101130881,101201088,70208,*,inter:8433,NA,NA,NA,hg38_cpg_inter
chr8,101136899,101138100,1202,*,chr8,101136959,101137958,1000,+,promoter:99686,ENST00000365490.1,NA,NA,hg38_genes_promoters
chr8,101136899,101138100,1202,*,chr8,101132959,101136958,4000,+,1to5kb:99686,ENST00000365490.1,NA,NA,hg38_genes_1to5kb
chr8,101136899,101138100,1202,*,chr8,101134665,101138664,4000,+,1to5kb:99687,ENST00000518090.1,105375675,LOC105375675,hg38_genes_1to5kb
chr8,101136899,101138100,1202,*,chr8,101137959,101138313,355,+,exon:645700,ENST00000365490.1,NA,NA,hg38_genes_exons
chr8,101136899,101138100,1202,*,chr8,101130881,101201088,70208,*,inter:8433,NA,NA,NA,hg38_cpg_inter
chr8,101155899,101156300,402,*,chr8,101130881,101201088,70208,*,inter:8433,NA,NA,NA,hg38_cpg_inter
chr8,101223799,101224700,902,*,chr8,101224574,101225573,1000,-,promoter:104186,ENST00000520123.1,NA,NA,hg38_genes_promoters
chr8,101223799,101224700,902,*,chr8,101223941,101224573,633,-,exon:669292,ENST00000520123.1,NA,NA,hg38_genes_exons
chr8,101223799,101224700,902,*,chr8,101223925,101224721,797,*,island:11139,NA,NA,NA,hg38_cpg_islands
chr8,101223799,101224700,902,*,chr8,101221925,101223924,2000,*,shore:20431,NA,NA,NA,hg38_cpg_shores
chr8,102791099,102791400,302,*,chr8,102742861,102802391,59531,*,inter:8442,NA,NA,NA,hg38_cpg_inter
chr8,102794699,102795900,1202,*,chr8,102742861,102802391,59531,*,inter:8442,NA,NA,NA,hg38_cpg_inter
chr8,104329899,104330400,502,*,chr8,104330324,104330437,114,-,exon:670012,ENST00000521601.1,1807,DPYS,hg38_genes_exons
chr8,104329899,104330400,502,*,chr8,104329985,104330330,346,*,island:11158,NA,NA,NA,hg38_cpg_islands
chr8,104329899,104330400,502,*,chr8,104327985,104329984,2000,*,shore:20467,NA,NA,NA,hg38_cpg_shores
chr8,104329899,104330400,502,*,chr8,104330331,104332330,2000,*,shore:20468,NA,NA,NA,hg38_cpg_shores
chr8,104466499,104467300,802,*,chr8,104467056,104468055,1000,-,promoter:104311,ENST00000351513.7,1807,DPYS,hg38_genes_promoters
chr8,104466499,104467300,802,*,chr8,104467045,104468044,1000,-,promoter:104318,ENST00000521573.2,1807,DPYS,hg38_genes_promoters
chr8,104466499,104467300,802,*,chr8,104466921,104467055,135,-,5UTR:69975,ENST00000351513.7,1807,DPYS,hg38_genes_5UTRs
chr8,104466499,104467300,802,*,chr8,104466921,104467044,124,-,5UTR:69976,ENST00000521573.2,1807,DPYS,hg38_genes_5UTRs
chr8,104466499,104467300,802,*,chr8,104466657,104467055,399,-,exon:670013,ENST00000351513.7,1807,DPYS,hg38_genes_exons
chr8,104466499,104467300,802,*,chr8,104466657,104467044,388,-,exon:670036,ENST00000521573.2,1807,DPYS,hg38_genes_exons
chr8,104466499,104467300,802,*,chr8,104451405,104466656,15252,-,intron:565711,ENST00000351513.7,1807,DPYS,hg38_genes_introns
chr8,104466499,104467300,802,*,chr8,104447504,104466656,19153,-,intron:565720,ENST00000521573.2,1807,DPYS,hg38_genes_introns
chr8,104466499,104467300,802,*,chr8,104466444,104467112,669,*,island:11160,NA,NA,NA,hg38_cpg_islands
chr8,104466499,104467300,802,*,chr8,104467113,104469112,2000,*,shore:20472,NA,NA,NA,hg38_cpg_shores
chr8,107256999,107257100,102,*,chr8,107252016,107264220,12205,-,intron:565788,ENST00000517746.6,284,ANGPT1,hg38_genes_introns
chr8,107256999,107257100,102,*,chr8,107252016,107264220,12205,-,intron:565796,ENST00000297450.7,284,ANGPT1,hg38_genes_introns
chr8,107256999,107257100,102,*,chr8,107252016,107264220,12205,-,intron:565804,ENST00000520052.1,284,ANGPT1,hg38_genes_introns
chr8,107256999,107257100,102,*,chr8,107252016,107264220,12205,-,intron:565811,ENST00000520734.5,284,ANGPT1,hg38_genes_introns
chr8,107256999,107257100,102,*,chr8,107252016,107264220,12205,-,intron:565818,ENST00000518386.5,284,ANGPT1,hg38_genes_introns
chr8,107256999,107257100,102,*,chr8,106662364,108078626,1416263,*,inter:8459,NA,NA,NA,hg38_cpg_inter
chr8,117971999,117972100,102,*,chr8,117837202,118110084,272883,-,intron:567238,ENST00000378204.7,2131,EXT1,hg38_genes_introns
chr8,117971999,117972100,102,*,chr8,117837202,118016806,179605,-,intron:567248,ENST00000684189.1,2131,EXT1,hg38_genes_introns
chr8,117971999,117972100,102,*,chr8,117835552,118110973,275422,-,intron:567258,ENST00000437196.1,2131,EXT1,hg38_genes_introns
chr8,117971999,117972100,102,*,chr8,117837202,118110084,272883,-,intron:567263,ENST00000436216.2,2131,EXT1,hg38_genes_introns
chr8,117971999,117972100,102,*,chr8,117525073,118107734,582662,*,inter:8477,NA,NA,NA,hg38_cpg_inter
chr8,117980699,117981000,302,*,chr8,117837202,118110084,272883,-,intron:567238,ENST00000378204.7,2131,EXT1,hg38_genes_introns
chr8,117980699,117981000,302,*,chr8,117837202,118016806,179605,-,intron:567248,ENST00000684189.1,2131,EXT1,hg38_genes_introns
chr8,117980699,117981000,302,*,chr8,117835552,118110973,275422,-,intron:567258,ENST00000437196.1,2131,EXT1,hg38_genes_introns
chr8,117980699,117981000,302,*,chr8,117837202,118110084,272883,-,intron:567263,ENST00000436216.2,2131,EXT1,hg38_genes_introns
chr8,117980699,117981000,302,*,chr8,117525073,118107734,582662,*,inter:8477,NA,NA,NA,hg38_cpg_inter
chr8,118074299,118074400,102,*,chr8,117837202,118110084,272883,-,intron:567238,ENST00000378204.7,2131,EXT1,hg38_genes_introns
chr8,118074299,118074400,102,*,chr8,117835552,118110973,275422,-,intron:567258,ENST00000437196.1,2131,EXT1,hg38_genes_introns
chr8,118074299,118074400,102,*,chr8,117837202,118110084,272883,-,intron:567263,ENST00000436216.2,2131,EXT1,hg38_genes_introns
chr8,118074299,118074400,102,*,chr8,117525073,118107734,582662,*,inter:8477,NA,NA,NA,hg38_cpg_inter
chr8,119811499,119811600,102,*,chr8,119806402,119819345,12944,-,intron:567489,ENST00000378164.7,6873,TAF2,hg38_genes_introns
chr8,119811499,119811600,102,*,chr8,119806402,119831676,25275,-,intron:567519,ENST00000521007.1,6873,TAF2,hg38_genes_introns
chr8,119811499,119811600,102,*,chr8,119420939,119828557,407619,*,inter:8482,NA,NA,NA,hg38_cpg_inter
chr8,120123799,120126300,2502,*,chr8,120124102,120125101,1000,+,promoter:99991,ENST00000297848.8,7373,COL14A1,hg38_genes_promoters
chr8,120123799,120126300,2502,*,chr8,120124108,120125107,1000,+,promoter:99992,ENST00000309791.8,7373,COL14A1,hg38_genes_promoters
chr8,120123799,120126300,2502,*,chr8,120124144,120125143,1000,+,promoter:99993,ENST00000432943.6,7373,COL14A1,hg38_genes_promoters
chr8,120123799,120126300,2502,*,chr8,120120102,120124101,4000,+,1to5kb:99991,ENST00000297848.8,7373,COL14A1,hg38_genes_1to5kb
chr8,120123799,120126300,2502,*,chr8,120120108,120124107,4000,+,1to5kb:99992,ENST00000309791.8,7373,COL14A1,hg38_genes_1to5kb
chr8,120123799,120126300,2502,*,chr8,120120144,120124143,4000,+,1to5kb:99993,ENST00000432943.6,7373,COL14A1,hg38_genes_1to5kb
chr8,120123799,120126300,2502,*,chr8,120125102,120125340,239,+,5UTR:67115,ENST00000297848.8,7373,COL14A1,hg38_genes_5UTRs
chr8,120123799,120126300,2502,*,chr8,120125108,120125340,233,+,5UTR:67117,ENST00000309791.8,7373,COL14A1,hg38_genes_5UTRs
chr8,120123799,120126300,2502,*,chr8,120125102,120125340,239,+,exon:647224,ENST00000297848.8,7373,COL14A1,hg38_genes_exons
chr8,120123799,120126300,2502,*,chr8,120125108,120125340,233,+,exon:647272,ENST00000309791.8,7373,COL14A1,hg38_genes_exons
chr8,120123799,120126300,2502,*,chr8,120125144,120125340,197,+,exon:647320,ENST00000432943.6,7373,COL14A1,hg38_genes_exons
chr8,120123799,120126300,2502,*,chr8,120107515,120147805,40291,+,intron:547196,ENST00000498051.6,7373,COL14A1,hg38_genes_introns
chr8,120123799,120126300,2502,*,chr8,120107515,120147805,40291,+,intron:547215,ENST00000537875.2,7373,COL14A1,hg38_genes_introns
chr8,120123799,120126300,2502,*,chr8,120125341,120147805,22465,+,intron:547234,ENST00000297848.8,7373,COL14A1,hg38_genes_introns
chr8,120123799,120126300,2502,*,chr8,120125341,120147805,22465,+,intron:547281,ENST00000309791.8,7373,COL14A1,hg38_genes_introns
chr8,120123799,120126300,2502,*,chr8,120125341,120147805,22465,+,intron:547328,ENST00000432943.6,7373,COL14A1,hg38_genes_introns
chr8,120123799,120126300,2502,*,chr8,120123625,120123902,278,*,island:11197,NA,NA,NA,hg38_cpg_islands
chr8,120123799,120126300,2502,*,chr8,120124860,120125090,231,*,island:11198,NA,NA,NA,hg38_cpg_islands
chr8,120123799,120126300,2502,*,chr8,120125247,120125539,293,*,island:11199,NA,NA,NA,hg38_cpg_islands
chr8,120123799,120126300,2502,*,chr8,120123903,120124859,957,*,shore:20541,NA,NA,NA,hg38_cpg_shores
chr8,120123799,120126300,2502,*,chr8,120125091,120125246,156,*,shore:20542,NA,NA,NA,hg38_cpg_shores
chr8,120123799,120126300,2502,*,chr8,120125540,120127539,2000,*,shore:20543,NA,NA,NA,hg38_cpg_shores
chr8,123086699,123086900,202,*,chr8,123072847,123105287,32441,+,intron:547557,ENST00000519418.5,93594,TBC1D31,hg38_genes_introns
chr8,123086699,123086900,202,*,chr8,123084341,123093590,9250,+,intron:547563,ENST00000287380.6,93594,TBC1D31,hg38_genes_introns
chr8,123086699,123086900,202,*,chr8,123084341,123093590,9250,+,intron:547584,ENST00000327098.9,93594,TBC1D31,hg38_genes_introns
chr8,123086699,123086900,202,*,chr8,123084341,123093590,9250,+,intron:547602,ENST00000522420.5,93594,TBC1D31,hg38_genes_introns
chr8,123086699,123086900,202,*,chr8,123084341,123093590,9250,+,intron:547623,ENST00000518099.5,93594,TBC1D31,hg38_genes_introns
chr8,123086699,123086900,202,*,chr8,123084341,123093590,9250,+,intron:547628,ENST00000521676.5,93594,TBC1D31,hg38_genes_introns
chr8,123086699,123086900,202,*,chr8,123084341,123093590,9250,+,intron:547648,ENST00000524307.5,93594,TBC1D31,hg38_genes_introns
chr8,123086699,123086900,202,*,chr8,123084341,123093590,9250,+,intron:547668,ENST00000522276.1,93594,TBC1D31,hg38_genes_introns
chr8,123086699,123086900,202,*,chr8,123084341,123093590,9250,+,intron:547673,ENST00000518684.1,93594,TBC1D31,hg38_genes_introns
chr8,123086699,123086900,202,*,chr8,123084341,123093590,9250,+,intron:547674,ENST00000521980.1,93594,TBC1D31,hg38_genes_introns
chr8,123086699,123086900,202,*,chr8,123077079,123152798,75720,*,inter:8492,NA,NA,NA,hg38_cpg_inter
chr8,123160799,123161600,802,*,chr8,123158077,123164981,6905,+,intron:547702,ENST00000654156.1,93594,TBC1D31,hg38_genes_introns
chr8,123160799,123161600,802,*,chr8,123160560,123161301,742,*,island:11207,NA,NA,NA,hg38_cpg_islands
chr8,123160799,123161600,802,*,chr8,123161302,123163301,2000,*,shore:20558,NA,NA,NA,hg38_cpg_shores
chr8,124596999,124597100,102,*,chr8,124591236,124699525,108290,-,intron:568097,ENST00000518547.6,9788,MTSS1,hg38_genes_introns
chr8,124596999,124597100,102,*,chr8,124591236,124699525,108290,-,intron:568110,ENST00000378017.7,9788,MTSS1,hg38_genes_introns
chr8,124596999,124597100,102,*,chr8,124591236,124699525,108290,-,intron:568131,ENST00000325064.9,9788,MTSS1,hg38_genes_introns
chr8,124596999,124597100,102,*,chr8,124591236,124699525,108290,-,intron:568172,ENST00000522162.1,9788,MTSS1,hg38_genes_introns
chr8,124596999,124597100,102,*,chr8,124591236,124673196,81961,-,intron:568177,ENST00000529463.5,9788,MTSS1,hg38_genes_introns
chr8,124596999,124597100,102,*,chr8,124591236,124619266,28031,-,intron:568179,ENST00000519671.1,9788,MTSS1,hg38_genes_introns
chr8,124596999,124597100,102,*,chr8,124543281,124723443,180163,*,inter:8504,NA,NA,NA,hg38_cpg_inter
chr8,124604899,124605700,802,*,chr8,124591236,124699525,108290,-,intron:568097,ENST00000518547.6,9788,MTSS1,hg38_genes_introns
chr8,124604899,124605700,802,*,chr8,124591236,124699525,108290,-,intron:568110,ENST00000378017.7,9788,MTSS1,hg38_genes_introns
chr8,124604899,124605700,802,*,chr8,124591236,124699525,108290,-,intron:568131,ENST00000325064.9,9788,MTSS1,hg38_genes_introns
chr8,124604899,124605700,802,*,chr8,124591236,124699525,108290,-,intron:568172,ENST00000522162.1,9788,MTSS1,hg38_genes_introns
chr8,124604899,124605700,802,*,chr8,124591236,124673196,81961,-,intron:568177,ENST00000529463.5,9788,MTSS1,hg38_genes_introns
chr8,124604899,124605700,802,*,chr8,124591236,124619266,28031,-,intron:568179,ENST00000519671.1,9788,MTSS1,hg38_genes_introns
chr8,124604899,124605700,802,*,chr8,124543281,124723443,180163,*,inter:8504,NA,NA,NA,hg38_cpg_inter
chr8,124895199,124895600,402,*,chr8,124823971,124941462,117492,+,intron:547972,ENST00000657463.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124849954,124941462,91509,+,intron:547978,ENST00000666508.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124849954,124941462,91509,+,intron:547987,ENST00000663195.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124868526,124910138,41613,+,intron:547993,ENST00000657752.1,NA,NA,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124849954,124941462,91509,+,intron:547996,ENST00000661165.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124849954,124941462,91509,+,intron:548002,ENST00000655637.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124849954,124941462,91509,+,intron:548006,ENST00000663965.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124849954,124941462,91509,+,intron:548011,ENST00000654805.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124849954,124941462,91509,+,intron:548015,ENST00000663940.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124849954,124941462,91509,+,intron:548019,ENST00000660300.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124849954,124941462,91509,+,intron:548025,ENST00000528090.5,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124849954,124941462,91509,+,intron:548028,ENST00000657296.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124868526,124941462,72937,+,intron:548032,ENST00000667269.1,157381,LINC00964,hg38_genes_introns
chr8,124895199,124895600,402,*,chr8,124733026,124994054,261029,*,inter:8505,NA,NA,NA,hg38_cpg_inter
chr8,125512799,125513400,602,*,chr8,125473315,125540909,67595,+,intron:548329,ENST00000522815.1,NA,NA,hg38_genes_introns
chr8,125512799,125513400,602,*,chr8,125486960,125522686,35727,+,intron:548331,ENST00000521991.2,105375746,LOC105375746,hg38_genes_introns
chr8,125512799,125513400,602,*,chr8,125436199,126552430,1116232,*,inter:8508,NA,NA,NA,hg38_cpg_inter
chr8,125528999,125529200,202,*,chr8,125473315,125540909,67595,+,intron:548329,ENST00000522815.1,NA,NA,hg38_genes_introns
chr8,125528999,125529200,202,*,chr8,125523014,125529940,6927,+,intron:548332,ENST00000521991.2,105375746,LOC105375746,hg38_genes_introns
chr8,125528999,125529200,202,*,chr8,125436199,126552430,1116232,*,inter:8508,NA,NA,NA,hg38_cpg_inter
chr8,125575899,125576400,502,*,chr8,125436199,126552430,1116232,*,inter:8508,NA,NA,NA,hg38_cpg_inter
chr8,126820799,126821300,502,*,chr8,126818905,126822904,4000,+,1to5kb:100258,ENST00000643101.1,105375751,LOC105375751,hg38_genes_1to5kb
chr8,126820799,126821300,502,*,chr8,126713675,126877671,163997,+,intron:548368,ENST00000645463.1,105375751,LOC105375751,hg38_genes_introns
chr8,126820799,126821300,502,*,chr8,126713807,126877671,163865,+,intron:548376,ENST00000647190.2,105375751,LOC105375751,hg38_genes_introns
chr8,126820799,126821300,502,*,chr8,126713675,126877671,163997,+,intron:548381,ENST00000645198.1,105375751,LOC105375751,hg38_genes_introns
chr8,126820799,126821300,502,*,chr8,126794328,126845270,50943,-,intron:568319,ENST00000520224.2,105375753,LOC105375753,hg38_genes_introns
chr8,126820799,126821300,502,*,chr8,126562526,127311641,749116,*,inter:8509,NA,NA,NA,hg38_cpg_inter
chr8,127917699,127918200,502,*,chr8,127890999,127939507,48509,+,intron:548475,ENST00000667305.1,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127932464,41466,+,intron:548483,ENST00000664214.1,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127989161,98163,+,intron:548485,ENST00000653522.1,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127932464,41466,+,intron:548491,ENST00000664139.1,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127939507,48509,+,intron:548493,ENST00000657289.1,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127939507,48509,+,intron:548501,ENST00000661830.1,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127932464,41466,+,intron:548507,ENST00000504719.7,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127932052,41054,+,intron:548510,ENST00000669132.1,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127939507,48509,+,intron:548513,ENST00000656880.1,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127939507,48509,+,intron:548517,ENST00000660200.1,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127989161,98163,+,intron:548522,ENST00000652816.1,5820,PVT1,hg38_genes_introns
chr8,127917699,127918200,502,*,chr8,127890999,127989161,98163,+,intron:548529,ENST00000662766.1,5820,PVT1,hg38_genes_introns
